"ISSUE_SEVERITY","PROBLEM_TITLE","CWE","PROJECT_NAME","FIRST_INTRODUCED","ISSUE_STATUS","LAST_INTRODUCED","LAST_RESOLVED","PROBLEM_ID","LAST_IGNORED","PROJECT_OWNER","ISSUE_URL","VULN_DB_URL","PROJECT_URL","ISSUE_STATUS_INDICATOR","ISSUE_TYPE","INITIAL_ISSUE_TYPE"
"High","Hardcoded Secret","[""CWE-547""]","indeedapply/federation-api-integration-tests","2022-11-11 06:20:00.821","Open","2022-11-11 06:20:00.821","\N","59de9f69-dd83-4018-af77-4d61e80f24a4","\N","gp_sraslan","https://app.snyk.io/org/indeedapply/project/a687d100-742f-45c0-80b7-2a5f52cdfceb#issue-59de9f69-dd83-4018-af77-4d61e80f24a4","\N","https://app.snyk.io/org/indeedapply/project/a687d100-742f-45c0-80b7-2a5f52cdfceb","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","notifications/push-daemon","2022-11-10 22:20:08.221","Open","2022-11-10 22:20:08.221","\N","8873ab3b-6b99-4429-956f-9ae2322a9b7f","\N","gp_chuffstetler","https://app.snyk.io/org/notifications-34g/project/88cc969a-c238-45e6-9377-f32e8225c052#issue-8873ab3b-6b99-4429-956f-9ae2322a9b7f","\N","https://app.snyk.io/org/notifications-34g/project/88cc969a-c238-45e6-9377-f32e8225c052","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","enterprise-tba/clickiq-advertiser-management","2022-11-10 17:57:02.853","Open","2022-11-10 17:57:02.853","\N","24c7cadf-9165-4ac9-b343-c79514535e34","\N","gp_rhuetz","https://app.snyk.io/org/enterprise-tba/project/fa863446-98ba-4a0b-a9c9-068e5ba47b0b#issue-24c7cadf-9165-4ac9-b343-c79514535e34","\N","https://app.snyk.io/org/enterprise-tba/project/fa863446-98ba-4a0b-a9c9-068e5ba47b0b","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","security/avaui","2022-11-11 04:35:08.370","Open","2022-11-11 04:35:08.370","\N","9a5dec7b-0146-4dcb-86dc-b06cfef076a0","\N","gp_rhuetz","https://app.snyk.io/org/security-ogc/project/a5c9d79a-9206-4733-9ffe-51f4ad8b6ca5#issue-9a5dec7b-0146-4dcb-86dc-b06cfef076a0","\N","https://app.snyk.io/org/security-ogc/project/a5c9d79a-9206-4733-9ffe-51f4ad8b6ca5","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","sem/cobra-seo-dashboard","2022-11-10 20:57:33.037","Open","2022-11-10 20:57:33.037","\N","a89a7f9b-e503-4504-841b-1530edf520b5","\N","gp_sraslan","https://app.snyk.io/org/sem-it9/project/0de161dd-570b-40ca-a16d-98532300ac5f#issue-a89a7f9b-e503-4504-841b-1530edf520b5","\N","https://app.snyk.io/org/sem-it9/project/0de161dd-570b-40ca-a16d-98532300ac5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","acme/mosaic-provider-company-info","2022-11-10 22:16:20.873","Open","2022-11-10 22:16:20.873","\N","cde5fb84-90e1-495d-b9a2-598193af8d5d","\N","gp_sraslan","https://app.snyk.io/org/acme-bxg/project/a0cf9183-aae9-4761-9627-89db5b6c9aa2#issue-cde5fb84-90e1-495d-b9a2-598193af8d5d","\N","https://app.snyk.io/org/acme-bxg/project/a0cf9183-aae9-4761-9627-89db5b6c9aa2","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","itapps/hrs","2022-11-11 00:54:48.722","Open","2022-11-11 00:54:48.722","\N","1e4574e3-aa09-4774-9cee-1adc6fdd3fc6","\N","gp_rhuetz","https://app.snyk.io/org/itapps/project/1fa9aa3a-ce57-4200-8159-236edb9b0ed7#issue-1e4574e3-aa09-4774-9cee-1adc6fdd3fc6","\N","https://app.snyk.io/org/itapps/project/1fa9aa3a-ce57-4200-8159-236edb9b0ed7","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","labs/intern","2022-11-10 20:06:46.954","Open","2022-11-10 20:06:46.954","\N","62e82c29-3a91-4b78-b491-e02806598e20","\N","gp_sraslan","https://app.snyk.io/org/labs-rwl/project/d8bc64cc-a46f-4d19-9d89-5ec683f7210e#issue-62e82c29-3a91-4b78-b491-e02806598e20","\N","https://app.snyk.io/org/labs-rwl/project/d8bc64cc-a46f-4d19-9d89-5ec683f7210e","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","data-science/feature-monitor-web-service","2022-11-11 09:01:43.109","Open","2022-11-11 09:01:43.109","\N","651a2269-08bc-4519-bf82-23e5149ba7c7","\N","gp_sraslan","https://app.snyk.io/org/data-science-x51/project/03dfee84-c142-4deb-83d9-b46c250a9b18#issue-651a2269-08bc-4519-bf82-23e5149ba7c7","\N","https://app.snyk.io/org/data-science-x51/project/03dfee84-c142-4deb-83d9-b46c250a9b18","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","online-marketing/dradis-test-statistics","2022-11-10 19:55:09.977","Open","2022-11-10 19:55:09.977","\N","d89ad678-e62b-4b0d-90e7-1efac81d5cdd","\N","gp_sraslan","https://app.snyk.io/org/online-marketing/project/af7321e4-12f4-413a-a981-f2f684597916#issue-d89ad678-e62b-4b0d-90e7-1efac81d5cdd","\N","https://app.snyk.io/org/online-marketing/project/af7321e4-12f4-413a-a981-f2f684597916","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","rpa-coe/rpa-apps","2022-11-11 07:04:58.739","Open","2022-11-11 07:04:58.739","\N","5c5e40c1-d387-4f53-903b-0e1e1169ccc7","\N","gp_sraslan","https://app.snyk.io/org/rpa-coe/project/f82f2170-3e72-4c93-a5a6-eeffa9364a9c#issue-5c5e40c1-d387-4f53-903b-0e1e1169ccc7","\N","https://app.snyk.io/org/rpa-coe/project/f82f2170-3e72-4c93-a5a6-eeffa9364a9c","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","techbiz/indexed-employer-portal-techbiz","2022-11-10 19:37:42.510","Open","2022-11-10 19:37:42.510","\N","2e8433b9-7320-439b-99da-3892bd497818","\N","gp_rhuetz","https://app.snyk.io/org/techbiz/project/f80d225b-f594-41f2-a12a-0339ea23f603#issue-2e8433b9-7320-439b-99da-3892bd497818","\N","https://app.snyk.io/org/techbiz/project/f80d225b-f594-41f2-a12a-0339ea23f603","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","business-automation/havarti","2022-11-11 01:39:31.592","Open","2022-11-11 01:39:31.592","\N","a5e14141-e4c5-42ac-b5bf-dbc241000545","\N","gp_apatti","https://app.snyk.io/org/business-automation/project/68167cfc-9051-4b7e-b37d-1eed2186f89e#issue-a5e14141-e4c5-42ac-b5bf-dbc241000545","\N","https://app.snyk.io/org/business-automation/project/68167cfc-9051-4b7e-b37d-1eed2186f89e","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","online-marketing/havarti","2022-11-11 06:42:09.121","Open","2022-11-11 06:42:09.121","\N","a602e4b2-68a4-4689-9cd1-ce969a69bbb3","\N","gp_sraslan","https://app.snyk.io/org/online-marketing/project/4c6e5867-3384-4b8b-afa1-1c6051f8935a#issue-a602e4b2-68a4-4689-9cd1-ce969a69bbb3","\N","https://app.snyk.io/org/online-marketing/project/4c6e5867-3384-4b8b-afa1-1c6051f8935a","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","tesseract/hindsight","2022-11-11 08:01:14.798","Open","2022-11-11 08:01:14.798","\N","2d97741b-3d34-4cc4-a078-a465170e0fc5","\N","gp_rhuetz","https://app.snyk.io/org/tesseract-c25/project/56b0c246-3576-4f60-8a97-969b11e26619#issue-2d97741b-3d34-4cc4-a078-a465170e0fc5","\N","https://app.snyk.io/org/tesseract-c25/project/56b0c246-3576-4f60-8a97-969b11e26619","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","enterprise-tba/irg-membership-portal","2022-11-10 21:13:22.859","Open","2022-11-10 21:13:22.859","\N","b48abfe4-04e0-40cf-a9dc-a205f949018d","\N","gp_sraslan","https://app.snyk.io/org/enterprise-tba/project/68cb62d7-7c1d-41a9-9d10-ddd213ab539a#issue-b48abfe4-04e0-40cf-a9dc-a205f949018d","\N","https://app.snyk.io/org/enterprise-tba/project/68cb62d7-7c1d-41a9-9d10-ddd213ab539a","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","shield/products","2022-11-10 22:53:17.566","Open","2022-11-10 22:53:17.566","\N","d980b7d8-b655-4800-ae9d-338fd860c926","\N","gp_sraslan","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f#issue-d980b7d8-b655-4800-ae9d-338fd860c926","\N","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","shield/products","2022-11-10 22:53:17.566","Open","2022-11-10 22:53:17.566","\N","d0d728a3-a115-4c71-aae6-9ee270891aa1","\N","gp_sraslan","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f#issue-d0d728a3-a115-4c71-aae6-9ee270891aa1","\N","https://app.snyk.io/org/shield-w8r/project/aae04299-51c5-4c18-a545-7f55cbcb2a5f","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","security/viki","2022-11-11 06:13:31.137","Open","2022-11-11 06:13:31.137","\N","20ea1799-1a5b-4536-bdce-215a59c0539d","\N","gp_rhuetz","https://app.snyk.io/org/security-ogc/project/01ba6c12-e4f8-4a97-879c-82077b364db6#issue-20ea1799-1a5b-4536-bdce-215a59c0539d","\N","https://app.snyk.io/org/security-ogc/project/01ba6c12-e4f8-4a97-879c-82077b364db6","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","msci/mscipypypy","2022-11-10 21:13:28.911","Open","2022-11-10 21:13:28.911","\N","3adf660b-d37f-4608-a51d-1d1ed2d8de4e","\N","\N","https://app.snyk.io/org/msci/project/099fdfaf-450d-407e-88f7-751f1cfb2957#issue-3adf660b-d37f-4608-a51d-1d1ed2d8de4e","\N","https://app.snyk.io/org/msci/project/099fdfaf-450d-407e-88f7-751f1cfb2957","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","rezemp/rezemp-recruiter-candidate-client","2022-11-10 21:19:13.416","Open","2022-11-10 21:19:13.416","\N","787894e5-ac77-4ec0-aeae-79d8215a8fae","\N","\N","https://app.snyk.io/org/rezemp/project/24125277-3dc0-45dd-80c4-ef9005c4a3fb#issue-787894e5-ac77-4ec0-aeae-79d8215a8fae","\N","https://app.snyk.io/org/rezemp/project/24125277-3dc0-45dd-80c4-ef9005c4a3fb","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","techbiz/seo-query-space","2022-11-10 18:53:46.624","Open","2022-11-10 18:53:46.624","\N","944e6a2d-6dd7-4bc2-90f9-5e078c4decfd","\N","gp_rhuetz","https://app.snyk.io/org/techbiz/project/d9656221-8f42-402d-9200-504913b9cb3b#issue-944e6a2d-6dd7-4bc2-90f9-5e078c4decfd","\N","https://app.snyk.io/org/techbiz/project/d9656221-8f42-402d-9200-504913b9cb3b","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","online-marketing/seo-dashboard","2022-11-10 21:04:01.803","Open","2022-11-10 21:04:01.803","\N","8d0b5598-e0cd-4830-abc6-d9f1814d7602","\N","\N","https://app.snyk.io/org/online-marketing/project/3078c18f-ebbe-4ff8-8f94-33c28f666ff2#issue-8d0b5598-e0cd-4830-abc6-d9f1814d7602","\N","https://app.snyk.io/org/online-marketing/project/3078c18f-ebbe-4ff8-8f94-33c28f666ff2","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","csi-aaa/jeo","2022-11-10 18:51:13.122","Open","2022-11-10 18:51:13.122","\N","2ea124bf-9707-4f5d-bb23-5662d65de052","\N","gp_sraslan","https://app.snyk.io/org/csi-aaa/project/8d7a07a3-f600-43f9-b670-36ad7c308522#issue-2ea124bf-9707-4f5d-bb23-5662d65de052","\N","https://app.snyk.io/org/csi-aaa/project/8d7a07a3-f600-43f9-b670-36ad7c308522","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","techbiz/pole-emploi-jobs","2022-11-10 20:25:01.077","Open","2022-11-10 20:25:01.077","\N","66faea61-678f-4b0a-b466-239d3c104bf2","\N","gp_sraslan","https://app.snyk.io/org/techbiz/project/565aa96b-9074-4bee-ba35-c5871989eac6#issue-66faea61-678f-4b0a-b466-239d3c104bf2","\N","https://app.snyk.io/org/techbiz/project/565aa96b-9074-4bee-ba35-c5871989eac6","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","resume/rezcontact-common","2022-11-10 16:27:17.047","Open","2022-11-10 16:27:17.047","\N","961933b2-6402-4e90-b3ca-b21e9a8f75dc","\N","gp_sraslan","https://app.snyk.io/org/resume/project/486c1edc-f992-47ba-9294-06cf6ebab301#issue-961933b2-6402-4e90-b3ca-b21e9a8f75dc","\N","https://app.snyk.io/org/resume/project/486c1edc-f992-47ba-9294-06cf6ebab301","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","adsystem/reporting-data-exporter","2022-11-11 05:05:28.937","Open","2022-11-11 05:05:28.937","\N","f6b6aaa3-75cf-498d-920e-1a058698dec0","\N","\N","https://app.snyk.io/org/adsystem-mp4/project/a51baf4c-00ba-43f4-9e90-6980fdbf1816#issue-f6b6aaa3-75cf-498d-920e-1a058698dec0","\N","https://app.snyk.io/org/adsystem-mp4/project/a51baf4c-00ba-43f4-9e90-6980fdbf1816","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","resume/updog-rezparser","2022-11-10 23:09:16.934","Open","2022-11-10 23:09:16.934","\N","ec530516-110e-41ce-b6b0-38daf950f764","\N","gp_sraslan","https://app.snyk.io/org/resume/project/e0199845-3e71-436c-a8f4-30b0a7b58432#issue-ec530516-110e-41ce-b6b0-38daf950f764","\N","https://app.snyk.io/org/resume/project/e0199845-3e71-436c-a8f4-30b0a7b58432","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","labs/interview","2022-11-10 22:12:28.958","Open","2022-11-10 22:12:28.958","\N","fcd0ff1a-92e3-45cf-9c0a-b04952770050","\N","gp_rhuetz","https://app.snyk.io/org/labs-rwl/project/e23e2d64-595a-4663-ab2b-1e1998f0f9f2#issue-fcd0ff1a-92e3-45cf-9c0a-b04952770050","\N","https://app.snyk.io/org/labs-rwl/project/e23e2d64-595a-4663-ab2b-1e1998f0f9f2","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","BI_Ishbooks/BI_Marketing","2022-11-11 00:45:34.732","Open","2022-11-11 00:45:34.732","\N","e31235a6-d0de-4def-ab06-3c30364c1588","\N","exp_jilboud","https://app.snyk.io/org/bi_ishbooks/project/4fe06f5f-5e33-43fd-b2a7-f3dd02c810c7#issue-e31235a6-d0de-4def-ab06-3c30364c1588","\N","https://app.snyk.io/org/bi_ishbooks/project/4fe06f5f-5e33-43fd-b2a7-f3dd02c810c7","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","tesseract/ccf","2022-11-11 09:09:35.805","Open","2022-11-11 09:09:35.805","\N","3df7bfbb-808d-4f65-b4a9-a3ee4e393c7d","\N","gp_rhuetz","https://app.snyk.io/org/tesseract-c25/project/6bf5f6ed-63e1-4c40-8941-6348fc9a3e72#issue-3df7bfbb-808d-4f65-b4a9-a3ee4e393c7d","\N","https://app.snyk.io/org/tesseract-c25/project/6bf5f6ed-63e1-4c40-8941-6348fc9a3e72","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","enterprise-tba/arthur","2022-11-11 01:05:18.060","Open","2022-11-11 01:05:18.060","\N","fd968fcc-4b6d-4b53-9b42-8363f285ba97","\N","gp_rhuetz","https://app.snyk.io/org/enterprise-tba/project/51ef2ab8-71e3-477f-8604-cede52210a33#issue-fd968fcc-4b6d-4b53-9b42-8363f285ba97","\N","https://app.snyk.io/org/enterprise-tba/project/51ef2ab8-71e3-477f-8604-cede52210a33","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","fish-n-chips/fish","2022-11-11 03:27:57.430","Open","2022-11-11 03:27:57.430","\N","9dc0e672-62e7-4d6b-a2ad-b65fe1988f3c","\N","gp_rhuetz","https://app.snyk.io/org/fish-n-chips/project/37bba258-339a-47f1-963a-275ce0557d3e#issue-9dc0e672-62e7-4d6b-a2ad-b65fe1988f3c","\N","https://app.snyk.io/org/fish-n-chips/project/37bba258-339a-47f1-963a-275ce0557d3e","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","security/rampie","2022-11-10 18:29:00.521","Open","2022-11-10 18:29:00.521","\N","2e938c5a-6a9d-4069-a1c9-5ea297373c37","\N","gp_sraslan","https://app.snyk.io/org/security-ogc/project/776f54e8-2dc7-4ed7-8cb4-099230a6bbf3#issue-2e938c5a-6a9d-4069-a1c9-5ea297373c37","\N","https://app.snyk.io/org/security-ogc/project/776f54e8-2dc7-4ed7-8cb4-099230a6bbf3","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","messaging/messaging-service","2022-11-10 19:40:36.733","Open","2022-11-10 19:40:36.733","\N","3b772d71-973f-4d20-8963-7776b064099c","\N","gp_rhuetz","https://app.snyk.io/org/messaging-wir/project/c957a729-c784-4b3d-87ec-773498e2480e#issue-3b772d71-973f-4d20-8963-7776b064099c","\N","https://app.snyk.io/org/messaging-wir/project/c957a729-c784-4b3d-87ec-773498e2480e","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","labs/events","2022-11-10 18:38:53.812","Open","2022-11-10 18:38:53.812","\N","6e827d66-762c-4435-924e-37bd0a8ad9fc","\N","gp_rhuetz","https://app.snyk.io/org/labs-rwl/project/d24c4ef1-adfe-481f-a77a-1ab0a611d0c8#issue-6e827d66-762c-4435-924e-37bd0a8ad9fc","\N","https://app.snyk.io/org/labs-rwl/project/d24c4ef1-adfe-481f-a77a-1ab0a611d0c8","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","dradis/dradis-test-stats","2022-11-11 05:30:37.668","Open","2022-11-11 05:30:37.668","\N","034250de-f171-45fb-a37e-059d2a06f297","\N","gp_sraslan","https://app.snyk.io/org/dradis/project/274d4e47-6063-468f-bdda-7e4ea01ddefb#issue-034250de-f171-45fb-a37e-059d2a06f297","\N","https://app.snyk.io/org/dradis/project/274d4e47-6063-468f-bdda-7e4ea01ddefb","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Hardcoded Secret","[""CWE-547""]","online-marketing/dts_temp","2022-11-10 23:19:56.561","Open","2022-11-10 23:19:56.561","\N","3d2266c4-54a8-4604-b493-e60c0df64f61","\N","gp_sraslan","https://app.snyk.io/org/online-marketing/project/cc2788b9-1603-4bb5-9461-261869a4285a#issue-3d2266c4-54a8-4604-b493-e60c0df64f61","\N","https://app.snyk.io/org/online-marketing/project/cc2788b9-1603-4bb5-9461-261869a4285a","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"High","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","cmi/inquiry-http-service","2022-11-10 16:38:01.971","Open","2022-11-10 16:38:01.971","\N","4dca46d0-befe-48cc-bfe2-eecdf187628d","\N","gp_rhuetz","https://app.snyk.io/org/cmi/project/0941068e-0157-4014-982c-207db2d485d1#issue-4dca46d0-befe-48cc-bfe2-eecdf187628d","\N","https://app.snyk.io/org/cmi/project/0941068e-0157-4014-982c-207db2d485d1","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","career-guide/career-guide-save-event-scripts","2022-11-12 01:12:24.411","Open","2022-11-14 00:56:17.666","2022-11-13 00:50:29.599","34b697eb-770c-4779-8cde-ea1b85f24ba6","\N","\N","https://app.snyk.io/org/career-guide/project/dc4ea599-81ec-4c8b-a5ca-041c68520746#issue-34b697eb-770c-4779-8cde-ea1b85f24ba6","\N","https://app.snyk.io/org/career-guide/project/dc4ea599-81ec-4c8b-a5ca-041c68520746","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","career-guide/career-guide-save-event-scripts","2022-11-11 01:30:04.356","Open","2022-11-15 05:49:12.196","2022-11-14 00:56:17.668","bf1873d3-9bb8-4c71-8466-36c6be92e666","\N","\N","https://app.snyk.io/org/career-guide/project/dc4ea599-81ec-4c8b-a5ca-041c68520746#issue-bf1873d3-9bb8-4c71-8466-36c6be92e666","\N","https://app.snyk.io/org/career-guide/project/dc4ea599-81ec-4c8b-a5ca-041c68520746","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","career-guide/career-guide-save-event-scripts","2022-11-12 01:12:24.411","Open","2022-11-16 00:26:12.239","2022-11-15 05:49:12.197","aa8d11ba-60a7-4898-bbd8-1cf38296f197","\N","\N","https://app.snyk.io/org/career-guide/project/dc4ea599-81ec-4c8b-a5ca-041c68520746#issue-aa8d11ba-60a7-4898-bbd8-1cf38296f197","\N","https://app.snyk.io/org/career-guide/project/dc4ea599-81ec-4c8b-a5ca-041c68520746","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","career-guide/career-guide-save-event-scripts","2022-11-11 01:30:04.356","Open","2022-11-11 01:30:04.356","\N","ae579ec7-532c-453f-b201-00605b645eae","\N","\N","https://app.snyk.io/org/career-guide/project/dc4ea599-81ec-4c8b-a5ca-041c68520746#issue-ae579ec7-532c-453f-b201-00605b645eae","\N","https://app.snyk.io/org/career-guide/project/dc4ea599-81ec-4c8b-a5ca-041c68520746","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","career-guide/career-guide-save-event-scripts","2022-11-11 01:30:04.356","Open","2022-11-11 01:30:04.356","\N","e949e86f-54b8-4276-afd4-90c93c13136a","\N","\N","https://app.snyk.io/org/career-guide/project/dc4ea599-81ec-4c8b-a5ca-041c68520746#issue-e949e86f-54b8-4276-afd4-90c93c13136a","\N","https://app.snyk.io/org/career-guide/project/dc4ea599-81ec-4c8b-a5ca-041c68520746","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","rezemp/rezemp-events-workers","2022-11-10 21:50:34.706","Open","2022-11-10 21:50:34.706","\N","96228cd5-5d9f-4076-8b71-a93a80a505cb","\N","\N","https://app.snyk.io/org/rezemp/project/b4dde0d4-5dd3-4bb0-8199-ad6935e7a8e4#issue-96228cd5-5d9f-4076-8b71-a93a80a505cb","\N","https://app.snyk.io/org/rezemp/project/b4dde0d4-5dd3-4bb0-8199-ad6935e7a8e4","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Use of Hardcoded, Security-relevant Constants","[""CWE-547""]","rezemp/rezemp-events-workers","2022-11-10 21:50:34.706","Open","2022-11-10 21:50:34.706","\N","a5607656-6f60-4a64-92e8-1a04b85035d5","\N","\N","https://app.snyk.io/org/rezemp/project/b4dde0d4-5dd3-4bb0-8199-ad6935e7a8e4#issue-a5607656-6f60-4a64-92e8-1a04b85035d5","\N","https://app.snyk.io/org/rezemp/project/b4dde0d4-5dd3-4bb0-8199-ad6935e7a8e4","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","money/zuora-callout-receiver","2022-11-10 17:58:14.200","Open","2022-11-10 17:58:14.200","\N","77661d24-21f4-4af0-9996-b5c153530657","\N","\N","https://app.snyk.io/org/money-2at/project/281529ef-61e6-4830-b217-37d3e45d0f03#issue-77661d24-21f4-4af0-9996-b5c153530657","\N","https://app.snyk.io/org/money-2at/project/281529ef-61e6-4830-b217-37d3e45d0f03","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","money/zuora-callout-receiver","2022-11-10 17:58:14.200","Open","2022-11-16 18:09:49.168","2022-11-15 17:54:58.558","6f704fdb-7f2c-4bb5-9628-d305aab42d21","\N","\N","https://app.snyk.io/org/money-2at/project/281529ef-61e6-4830-b217-37d3e45d0f03#issue-6f704fdb-7f2c-4bb5-9628-d305aab42d21","\N","https://app.snyk.io/org/money-2at/project/281529ef-61e6-4830-b217-37d3e45d0f03","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","money/zuora-callout-receiver","2022-11-11 17:53:31.301","Open","2022-11-15 17:54:58.556","2022-11-14 18:19:53.733","3d451e0a-882a-452e-8696-c0b120fa121c","\N","\N","https://app.snyk.io/org/money-2at/project/281529ef-61e6-4830-b217-37d3e45d0f03#issue-3d451e0a-882a-452e-8696-c0b120fa121c","\N","https://app.snyk.io/org/money-2at/project/281529ef-61e6-4830-b217-37d3e45d0f03","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","money/zuora-callout-receiver","2022-11-10 17:58:14.200","Open","2022-11-16 18:09:49.168","2022-11-15 17:54:58.558","96595fe6-7a81-4136-95f5-fd71f02b9232","\N","\N","https://app.snyk.io/org/money-2at/project/281529ef-61e6-4830-b217-37d3e45d0f03#issue-96595fe6-7a81-4136-95f5-fd71f02b9232","\N","https://app.snyk.io/org/money-2at/project/281529ef-61e6-4830-b217-37d3e45d0f03","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
"Low","Hardcoded Secret","[""CWE-547""]","money/zuora-callout-receiver","2022-11-10 17:58:14.200","Open","2022-11-16 18:09:49.168","2022-11-15 17:54:58.558","60cb3b4b-97d4-4fd9-85c0-e603abb2d77c","\N","\N","https://app.snyk.io/org/money-2at/project/281529ef-61e6-4830-b217-37d3e45d0f03#issue-60cb3b4b-97d4-4fd9-85c0-e603abb2d77c","\N","https://app.snyk.io/org/money-2at/project/281529ef-61e6-4830-b217-37d3e45d0f03","Open","Vulnerability","CODE_SECURITY_VULNERABILITY"
